,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
162,No-Think,Emotion,Non vivant,Org,982828,1,1121,squirrel.png,Objects_157_h.jpg,4
163,Baseline,Neutral,Vivant,NonOrg,986830,2,540,amphora.png,Black.jpg,4
164,No-Think,Emotion,Vivant,Org,990081,1,1452,sturgeon.png,Faces_366_h.jpg,4
165,Think,Neutral,Non vivant,Org,994366,2,1618,raccoon.png,Objects_169_h.jpg,4
166,No-Think,Emotion,Vivant,NonOrg,998818,2,1974,binoculars01b.png,Animals_045_h.jpg,4
167,No-Think,Emotion,Non vivant,NonOrg,1003819,2,519,aceofdiamond.png,Objects_109_h.jpg,4
168,No-Think,Emotion,Vivant,Org,1007237,1,953,tiger02.png,People_202_h.jpg,5
169,No-Think,Neutral,Non vivant,NonOrg,1011122,2,733,armchair01.png,Objects_043_h.jpg,5
170,No-Think,Emotion,Non vivant,Org,1068995,1,1498,cow.png,Landscapes_026_h.jpg,5
171,No-Think,Emotion,Vivant,NonOrg,1073230,2,789,binoculars01b.png,Animals_045_h.jpg,5
172,Baseline,Emotion,Non vivant,NonOrg,1076831,2,471,toaster02.png,Black.jpg,5
173,No-Think,Neutral,Vivant,Org,1083400,1,1099,kangaroo.png,People_138_h.jpg,5
174,Baseline,Neutral,Vivant,Org,1087402,1,891,caribou01.png,Black.jpg,5
175,Baseline,Emotion,Vivant,NonOrg,1091020,2,1347,airhockeypaddle01a.png,Black.jpg,5
176,No-Think,Emotion,Non vivant,NonOrg,1095305,2,1580,aceofdiamond.png,Objects_109_h.jpg,5
177,Baseline,Neutral,Non vivant,NonOrg,1099707,2,492,bikehelmet.png,Black.jpg,5
178,Think,Neutral,Non vivant,Org,1103158,2,1799,raccoon.png,Objects_169_h.jpg,5
179,Think,Neutral,Non vivant,NonOrg,1107810,2,1829,bandage.png,Objects_204_h.jpg,5
180,No-Think,Emotion,Vivant,NonOrg,1116813,2,737,toytractor01b.png,People_129_h.jpg,5
181,No-Think,Emotion,Vivant,Org,1120315,1,1233,sturgeon.png,Faces_366_h.jpg,5
182,Think,Emotion,Vivant,NonOrg,1124333,1,1904,antenna.png,People_216_h.jpg,5
183,Baseline,Emotion,Non vivant,NonOrg,1128968,2,707,scotchtape.png,Black.jpg,5
184,Baseline,Neutral,Vivant,NonOrg,1132420,2,697,amphora.png,Black.jpg,5
185,No-Think,Neutral,Non vivant,Org,1135888,1,991,dromedary.png,Landscapes_073_h.jpg,5
186,Think,Emotion,Vivant,NonOrg,1139572,1,2026,beachpaddle01a.png,People_233_h.jpg,5
187,Baseline,Emotion,Non vivant,Org,1144391,1,1672,tortoise01.png,Black.jpg,5
188,Think,Emotion,Non vivant,Org,1148843,2,2713,swallow.png,Objects_144_h.jpg,5
189,Think,Emotion,Non vivant,NonOrg,1154478,2,2003,scale01b.png,Objects_127_h.jpg,5
190,Think,Neutral,Vivant,Org,1159347,1,1309,siamesecat.png,People_146_h.jpg,5
191,No-Think,Emotion,Non vivant,NonOrg,1163365,2,846,balloon01b.png,Landscapes_004_h.jpg,5
192,Think,Emotion,Vivant,Org,1167016,1,998,rockbass.png,People_240_h.jpg,5
193,Baseline,Neutral,Non vivant,Org,1171001,1,555,hen.png,Black.jpg,5
194,No-Think,Neutral,Vivant,NonOrg,1174403,2,461,bib.png,Faces_044_h.jpg,5
